account_id,account_name,region,country,industry,account_tier,employee_size,estimated_annual_revenue,account_status,contract_start_date,contract_end_date,use_case,sales_rep_name,sales_manager_name
ACC-000817,Vertex Analytics,AMER,Mexico,Energy & Utilities,Mid-Market,1200,24000000,Active,2022-03-28,2023-06-23,Machine Learning & AI,Skyler Hall,David Thompson
ACC-000817,Vertex Analytics,AMER,Mexico,Energy & Utilities,Mid-Market,1200,24000000,Active,2022-03-28,2023-06-23,Machine Learning & AI,Sage Thompson,Michael Chen
ACC-000817,Vertex Analytics,AMER,Mexico,Energy & Utilities,Mid-Market,1200,24000000,Active,2022-03-28,2023-06-23,Machine Learning & AI,Avery Johnson,Michael Chen
ACC-000817,Vertex Analytics,AMER,Mexico,Energy & Utilities,Mid-Market,1200,24000000,Active,2022-03-28,2023-06-23,Machine Learning & AI,Alex Rivera,Sarah Johnson
ACC-000818,Apex Intelligence,EMEA,France,Government & Public Sector,Mid-Market,1300,35000000,Active,2022-03-29,2023-06-25,Real-time Analytics,Rain Carter,James Mueller
ACC-000818,Apex Intelligence,EMEA,France,Government & Public Sector,Mid-Market,1300,35000000,Active,2022-03-29,2023-06-25,Real-time Analytics,River Scott,Lisa Wang
ACC-000818,Apex Intelligence,EMEA,France,Government & Public Sector,Mid-Market,1300,35000000,Active,2022-03-29,2023-06-25,Real-time Analytics,Rowan King,Lisa Wang
ACC-000819,Matrix Partners,AMER,United States,Education,Mid-Market,1400,28000000,Active,2022-03-30,2023-06-27,Data Engineering,Quinn Anderson,Michael Chen
ACC-000820,Global Industries,EMEA,Spain,Transportation & Logistics,Mid-Market,1500,38000000,New,2022-03-31,2023-06-29,Customer 360,Phoenix Wright,Lisa Wang
ACC-000821,Sigma Holdings,APJ,Singapore,Real Estate,Mid-Market,1600,7000000,Churned,2022-04-01,2023-07-01,IoT Analytics,Kai Campbell,Hiroshi Tanaka
ACC-000822,Catalyst Services,EMEA,United Kingdom,Insurance,Mid-Market,1700,41000000,At Risk,2022-04-02,2023-07-03,Financial Analytics,Nova Roberts,Emma Larsson
ACC-000823,Pinnacle Solutions,APJ,Australia,Automotive,Mid-Market,1800,9000000,Active,2022-04-03,2023-07-05,Marketing Analytics,Iris Stewart,Priya Sharma
ACC-000824,Zenith Analytics,LATAM,Chile,Professional Services,Mid-Market,1900,15200000,Active,2022-04-04,2023-07-07,Supply Chain Analytics,Rio Rogers,Carlos Silva
ACC-000824,Zenith Analytics,LATAM,Chile,Professional Services,Mid-Market,1900,15200000,Active,2022-04-04,2023-07-07,Supply Chain Analytics,Cruz Morris,Carlos Silva
ACC-000826,Phoenix Partners,AMER,United States,Healthcare & Life Sciences,Mid-Market,2100,42000000,Active,2022-04-06,2023-07-11,Operational Analytics,Jordan Kim,Sarah Johnson
ACC-000828,Nexus Consulting,AMER,United States,Retail & E-commerce,Mid-Market,2300,46000000,Active,2022-04-08,2023-07-15,Data Analytics & BI,Hayden Clark,Jennifer Rodriguez
ACC-000830,Apex Solutions,EMEA,France,Media & Entertainment,Mid-Market,2500,15500000,Active,2022-04-10,2023-07-19,Real-time Analytics,Rain Carter,James Mueller
ACC-000830,Apex Solutions,EMEA,France,Media & Entertainment,Mid-Market,2500,15500000,Active,2022-04-10,2023-07-19,Real-time Analytics,River Scott,Lisa Wang
ACC-000830,Apex Solutions,EMEA,France,Media & Entertainment,Mid-Market,2500,15500000,Active,2022-04-10,2023-07-19,Real-time Analytics,Rowan King,Lisa Wang
ACC-000832,Quantum Intelligence,EMEA,Netherlands,Energy & Utilities,Mid-Market,2700,18500000,Active,2022-04-12,2023-07-23,Customer 360,Phoenix Wright,Lisa Wang
ACC-000833,Synergy Partners,EMEA,United Kingdom,Government & Public Sector,Mid-Market,2800,20000000,Active,2022-04-13,2023-07-25,IoT Analytics,Cloud Mitchell,James Mueller
ACC-000833,Synergy Partners,EMEA,United Kingdom,Government & Public Sector,Mid-Market,2800,20000000,Active,2022-04-13,2023-07-25,IoT Analytics,Ocean Baker,James Mueller
ACC-000834,Catalyst Associates,APJ,Australia,Education,Mid-Market,2900,20000000,Active,2022-04-14,2023-07-27,Financial Analytics,Zara Collins,Priya Sharma
ACC-000834,Catalyst Associates,APJ,Australia,Education,Mid-Market,2900,20000000,Active,2022-04-14,2023-07-27,Financial Analytics,Zen Phillips,Hiroshi Tanaka
ACC-000836,Zenith Services,AMER,United States,Real Estate,Mid-Market,3100,62000000,Active,2022-04-16,2023-07-31,Supply Chain Analytics,Reese Lewis,David Thompson
ACC-000836,Zenith Services,AMER,United States,Real Estate,Mid-Market,3100,62000000,Active,2022-04-16,2023-07-31,Supply Chain Analytics,Riley Martinez,Michael Chen
ACC-000837,Vortex Solutions,APJ,Australia,Insurance,Mid-Market,3200,23000000,Active,2022-04-17,2023-08-02,Risk & Compliance,Iris Stewart,Priya Sharma
ACC-000838,Phoenix Analytics,APJ,Australia,Automotive,Mid-Market,3300,24000000,Active,2022-04-18,2023-08-04,Operational Analytics,Atlas Edwards,Priya Sharma
ACC-000838,Phoenix Analytics,APJ,Australia,Automotive,Mid-Market,3300,24000000,Active,2022-04-18,2023-08-04,Operational Analytics,Orion Evans,Hiroshi Tanaka
ACC-000841,Beta Inc,AMER,Mexico,Healthcare & Life Sciences,Mid-Market,600,12000000,Churned,2022-04-21,2023-08-10,Machine Learning & AI,Morgan Davis,Sarah Johnson
ACC-000844,Quantum Solutions,AMER,United States,Manufacturing,Mid-Market,900,18000000,Active,2022-04-24,2023-08-16,Customer 360,Jordan Kim,Sarah Johnson
ACC-000846,Catalyst Intelligence,EMEA,United Kingdom,Telecommunications,SMB,200,1700000,Active,2022-04-26,2023-08-20,Financial Analytics,Nova Roberts,Emma Larsson
ACC-000848,Zenith Associates,EMEA,United Kingdom,Government & Public Sector,SMB,250,2000000,Active,2022-04-28,2023-08-24,Supply Chain Analytics,Luna Perez,Emma Larsson
ACC-000850,Phoenix Services,AMER,United States,Transportation & Logistics,SMB,300,3000000,Active,2022-04-30,2023-08-28,Operational Analytics,Drew Garcia,Michael Chen
ACC-000851,Titan Solutions,AMER,United States,Real Estate,SMB,325,3200000,Active,2022-05-01,2023-08-30,Data Science Platform,Cameron Lee,Jennifer Rodriguez
ACC-000851,Titan Solutions,AMER,United States,Real Estate,SMB,325,3200000,Active,2022-05-01,2023-08-30,Data Science Platform,Casey Wilson,Sarah Johnson
ACC-000852,Nexus Analytics,APJ,Japan,Insurance,SMB,350,600000,Active,2022-05-02,2023-09-01,Data Analytics & BI,Atlas Edwards,Priya Sharma
ACC-000852,Nexus Analytics,APJ,Japan,Insurance,SMB,350,600000,Active,2022-05-02,2023-09-01,Data Analytics & BI,Orion Evans,Hiroshi Tanaka
ACC-000853,Vertex Intelligence,EMEA,United Kingdom,Automotive,SMB,375,2750000,Active,2022-05-03,2023-09-03,Machine Learning & AI,Star Turner,Emma Larsson
ACC-000853,Vertex Intelligence,EMEA,United Kingdom,Automotive,SMB,375,2750000,Active,2022-05-03,2023-09-03,Machine Learning & AI,Sky Nelson,James Mueller
ACC-000853,Vertex Intelligence,EMEA,United Kingdom,Automotive,SMB,375,2750000,Active,2022-05-03,2023-09-03,Machine Learning & AI,Storm Adams,Lisa Wang
ACC-000853,Vertex Intelligence,EMEA,United Kingdom,Automotive,SMB,375,2750000,Active,2022-05-03,2023-09-03,Machine Learning & AI,Sage Green,Lisa Wang
ACC-000854,Apex Partners,AMER,United States,Professional Services,SMB,400,3800000,Active,2022-05-04,2023-09-05,Real-time Analytics,Reese Lewis,David Thompson
ACC-000854,Apex Partners,AMER,United States,Professional Services,SMB,400,3800000,Active,2022-05-04,2023-09-05,Real-time Analytics,Riley Martinez,Michael Chen
ACC-000855,Matrix Associates,AMER,United States,Financial Services,SMB,425,4000000,Active,2022-05-05,2023-09-07,Data Engineering,Quinn Anderson,Michael Chen
ACC-000856,Quantum Consulting,EMEA,Netherlands,Healthcare & Life Sciences,SMB,450,950000,Active,2022-05-06,2023-09-09,Customer 360,Phoenix Wright,Lisa Wang
ACC-000860,Global Industries,APJ,Japan,Media & Entertainment,SMB,50,1400000,New,2022-05-10,2023-09-17,Supply Chain Analytics,Neo Parker,Hiroshi Tanaka
ACC-000862,Phoenix Associates,AMER,United States,Energy & Utilities,SMB,100,1400000,At Risk,2022-05-12,2023-09-21,Operational Analytics,Jordan Kim,Sarah Johnson
ACC-000865,Vertex Solutions,EMEA,Spain,Transportation & Logistics,SMB,175,2300000,Active,2022-05-15,2023-09-27,Machine Learning & AI,Star Turner,Emma Larsson
ACC-000865,Vertex Solutions,EMEA,Spain,Transportation & Logistics,SMB,175,2300000,Active,2022-05-15,2023-09-27,Machine Learning & AI,Sky Nelson,James Mueller
ACC-000865,Vertex Solutions,EMEA,Spain,Transportation & Logistics,SMB,175,2300000,Active,2022-05-15,2023-09-27,Machine Learning & AI,Storm Adams,Lisa Wang
ACC-000865,Vertex Solutions,EMEA,Spain,Transportation & Logistics,SMB,175,2300000,Active,2022-05-15,2023-09-27,Machine Learning & AI,Sage Green,Lisa Wang
ACC-000866,Apex Analytics,AMER,United States,Real Estate,SMB,200,2200000,Active,2022-05-16,2023-09-29,Real-time Analytics,Finley White,Jennifer Rodriguez
ACC-000867,Matrix Intelligence,AMER,United States,Insurance,SMB,225,2400000,Active,2022-05-17,2023-10-01,Data Engineering,Emery Young,David Thompson
ACC-000868,Quantum Partners,EMEA,United Kingdom,Automotive,SMB,250,2750000,Active,2022-05-18,2023-10-03,Customer 360,Phoenix Wright,Lisa Wang
ACC-000869,Synergy Associates,AMER,United States,Professional Services,SMB,275,2800000,Active,2022-05-19,2023-10-05,IoT Analytics,Cameron Lee,Jennifer Rodriguez
ACC-000869,Synergy Associates,AMER,United States,Professional Services,SMB,275,2800000,Active,2022-05-19,2023-10-05,IoT Analytics,Casey Wilson,Sarah Johnson
ACC-000870,Catalyst Consulting,AMER,Canada,Financial Services,SMB,300,3000000,Active,2022-05-20,2023-10-07,Financial Analytics,Blake Miller,Jennifer Rodriguez
ACC-000870,Catalyst Consulting,AMER,Canada,Financial Services,SMB,300,3000000,Active,2022-05-20,2023-10-07,Financial Analytics,Taylor Brooks,Sarah Johnson
ACC-000872,Zenith Solutions,EMEA,Germany,Technology,SMB,350,1100000,Active,2022-05-22,2023-10-11,Supply Chain Analytics,Luna Perez,Emma Larsson
ACC-000873,Vortex Analytics,AMER,United States,Retail & E-commerce,SMB,375,3600000,Active,2022-05-23,2023-10-13,Risk & Compliance,Quinn Anderson,Michael Chen
ACC-000874,Phoenix Intelligence,LATAM,Argentina,Manufacturing,SMB,400,720000,Active,2022-05-24,2023-10-15,Operational Analytics,Vale Sanchez,Carlos Silva
ACC-000877,Vertex Consulting,EMEA,Spain,Energy & Utilities,SMB,475,1850000,Active,2022-05-27,2023-10-21,Machine Learning & AI,Star Turner,Emma Larsson
ACC-000877,Vertex Consulting,EMEA,Spain,Energy & Utilities,SMB,475,1850000,Active,2022-05-27,2023-10-21,Machine Learning & AI,Sky Nelson,James Mueller
ACC-000877,Vertex Consulting,EMEA,Spain,Energy & Utilities,SMB,475,1850000,Active,2022-05-27,2023-10-21,Machine Learning & AI,Storm Adams,Lisa Wang
ACC-000877,Vertex Consulting,EMEA,Spain,Energy & Utilities,SMB,475,1850000,Active,2022-05-27,2023-10-21,Machine Learning & AI,Sage Green,Lisa Wang
ACC-000880,Global Solutions,EMEA,Netherlands,Transportation & Logistics,SMB,50,2300000,New,2022-05-30,2023-10-27,Customer 360,Phoenix Wright,Lisa Wang
ACC-000884,Zenith Consulting,APJ,South Korea,Professional Services,SMB,150,1400000,Active,2022-06-03,2023-11-04,Supply Chain Analytics,Kai Campbell,Hiroshi Tanaka
ACC-000886,Phoenix Solutions,AMER,Canada,Healthcare & Life Sciences,SMB,200,2200000,Active,2022-06-05,2023-11-08,Operational Analytics,Drew Garcia,Michael Chen
ACC-000888,Nexus Intelligence,AMER,Canada,Retail & E-commerce,SMB,250,2600000,Active,2022-06-07,2023-11-12,Data Analytics & BI,Blake Miller,Jennifer Rodriguez
ACC-000888,Nexus Intelligence,AMER,Canada,Retail & E-commerce,SMB,250,2600000,Active,2022-06-07,2023-11-12,Data Analytics & BI,Taylor Brooks,Sarah Johnson
ACC-000889,Vertex Partners,AMER,Canada,Manufacturing,SMB,275,2800000,Active,2022-06-08,2023-11-14,Machine Learning & AI,Skyler Hall,David Thompson
ACC-000889,Vertex Partners,AMER,Canada,Manufacturing,SMB,275,2800000,Active,2022-06-08,2023-11-14,Machine Learning & AI,Sage Thompson,Michael Chen
ACC-000889,Vertex Partners,AMER,Canada,Manufacturing,SMB,275,2800000,Active,2022-06-08,2023-11-14,Machine Learning & AI,Avery Johnson,Michael Chen
ACC-000889,Vertex Partners,AMER,Canada,Manufacturing,SMB,275,2800000,Active,2022-06-08,2023-11-14,Machine Learning & AI,Alex Rivera,Sarah Johnson
ACC-000890,Apex Associates,EMEA,Netherlands,Media & Entertainment,SMB,300,1550000,Active,2022-06-09,2023-11-16,Real-time Analytics,Rain Carter,James Mueller
ACC-000890,Apex Associates,EMEA,Netherlands,Media & Entertainment,SMB,300,1550000,Active,2022-06-09,2023-11-16,Real-time Analytics,River Scott,Lisa Wang
ACC-000890,Apex Associates,EMEA,Netherlands,Media & Entertainment,SMB,300,1550000,Active,2022-06-09,2023-11-16,Real-time Analytics,Rowan King,Lisa Wang
ACC-000892,Quantum Services,AMER,Mexico,Energy & Utilities,SMB,350,3400000,Active,2022-06-11,2023-11-20,Customer 360,Parker Allen,David Thompson
ACC-000895,Pinnacle Intelligence,AMER,Mexico,Transportation & Logistics,SMB,425,4000000,Active,2022-06-14,2023-11-26,Marketing Analytics,Morgan Davis,Sarah Johnson
ACC-000898,Phoenix Consulting,AMER,Canada,Automotive,SMB,500,4600000,Active,2022-06-17,2023-12-02,Operational Analytics,Jordan Kim,Sarah Johnson
ACC-000900,Global Industries,AMER,United States,Financial Services,Enterprise,5000,100000000,New,2022-06-19,2023-12-06,Data Analytics & BI,Hayden Clark,Jennifer Rodriguez
ACC-000901,Sigma Inc,APJ,South Korea,Healthcare & Life Sciences,Enterprise,5500,66000000,Churned,2022-06-20,2023-12-08,Machine Learning & AI,Atlas Edwards,Priya Sharma
ACC-000901,Sigma Inc,APJ,South Korea,Healthcare & Life Sciences,Enterprise,5500,66000000,Churned,2022-06-20,2023-12-08,Machine Learning & AI,Orion Evans,Hiroshi Tanaka
ACC-000902,Apex Intelligence,AMER,Mexico,Technology,Enterprise,6000,120000000,At Risk,2022-06-21,2023-12-10,Real-time Analytics,Finley White,Jennifer Rodriguez
ACC-000903,Matrix Partners,AMER,United States,Retail & E-commerce,Enterprise,6500,130000000,Active,2022-06-22,2023-12-12,Data Engineering,Emery Young,David Thompson
ACC-000904,Quantum Associates,APJ,Japan,Manufacturing,Enterprise,7000,84000000,Active,2022-06-23,2023-12-14,Customer 360,Zara Collins,Priya Sharma
ACC-000904,Quantum Associates,APJ,Japan,Manufacturing,Enterprise,7000,84000000,Active,2022-06-23,2023-12-14,Customer 360,Zen Phillips,Hiroshi Tanaka
ACC-000905,Synergy Consulting,AMER,United States,Media & Entertainment,Enterprise,7500,150000000,Active,2022-06-24,2023-12-16,IoT Analytics,Cameron Lee,Jennifer Rodriguez
ACC-000905,Synergy Consulting,AMER,United States,Media & Entertainment,Enterprise,7500,150000000,Active,2022-06-24,2023-12-16,IoT Analytics,Casey Wilson,Sarah Johnson
ACC-000906,Catalyst Services,EMEA,Spain,Telecommunications,Enterprise,8000,288000000,Active,2022-06-25,2023-12-18,Financial Analytics,Nova Roberts,Emma Larsson
ACC-000908,Zenith Analytics,EMEA,Netherlands,Government & Public Sector,Enterprise,9000,304000000,Active,2022-06-27,2023-12-22,Supply Chain Analytics,Luna Perez,Emma Larsson
ACC-000909,Vortex Intelligence,AMER,United States,Education,Enterprise,9500,190000000,Active,2022-06-28,2023-12-24,Risk & Compliance,Quinn Anderson,Michael Chen
ACC-000910,Phoenix Partners,AMER,Canada,Transportation & Logistics,Enterprise,10000,200000000,Active,2022-06-29,2023-12-26,Operational Analytics,Parker Allen,David Thompson
ACC-000913,Vertex Services,EMEA,United Kingdom,Automotive,Enterprise,11500,344000000,Active,2022-07-02,2024-01-01,Machine Learning & AI,Star Turner,Emma Larsson
ACC-000913,Vertex Services,EMEA,United Kingdom,Automotive,Enterprise,11500,344000000,Active,2022-07-02,2024-01-01,Machine Learning & AI,Sky Nelson,James Mueller
ACC-000913,Vertex Services,EMEA,United Kingdom,Automotive,Enterprise,11500,344000000,Active,2022-07-02,2024-01-01,Machine Learning & AI,Storm Adams,Lisa Wang
ACC-000913,Vertex Services,EMEA,United Kingdom,Automotive,Enterprise,11500,344000000,Active,2022-07-02,2024-01-01,Machine Learning & AI,Sage Green,Lisa Wang
ACC-000914,Apex Solutions,EMEA,Sweden,Professional Services,Enterprise,12000,352000000,Active,2022-07-03,2024-01-03,Real-time Analytics,Rain Carter,James Mueller
ACC-000914,Apex Solutions,EMEA,Sweden,Professional Services,Enterprise,12000,352000000,Active,2022-07-03,2024-01-03,Real-time Analytics,River Scott,Lisa Wang
ACC-000914,Apex Solutions,EMEA,Sweden,Professional Services,Enterprise,12000,352000000,Active,2022-07-03,2024-01-03,Real-time Analytics,Rowan King,Lisa Wang
ACC-000915,Matrix Analytics,APJ,Australia,Financial Services,Enterprise,12500,150000000,Active,2022-07-04,2024-01-05,Data Engineering,Atlas Edwards,Priya Sharma
ACC-000915,Matrix Analytics,APJ,Australia,Financial Services,Enterprise,12500,150000000,Active,2022-07-04,2024-01-05,Data Engineering,Orion Evans,Hiroshi Tanaka
ACC-000916,Quantum Intelligence,EMEA,United Kingdom,Healthcare & Life Sciences,Mid-Market,2100,32000000,Active,2022-07-05,2024-01-07,Customer 360,Phoenix Wright,Lisa Wang
ACC-000918,Catalyst Associates,APJ,Australia,Retail & E-commerce,Mid-Market,2300,24000000,Active,2022-07-07,2024-01-11,Financial Analytics,Zara Collins,Priya Sharma
ACC-000918,Catalyst Associates,APJ,Australia,Retail & E-commerce,Mid-Market,2300,24000000,Active,2022-07-07,2024-01-11,Financial Analytics,Zen Phillips,Hiroshi Tanaka
ACC-000920,Global Solutions,AMER,United States,Media & Entertainment,Mid-Market,2500,50000000,New,2022-07-09,2024-01-15,Supply Chain Analytics,Finley White,Jennifer Rodriguez
ACC-000921,Beta Ltd,AMER,United States,Telecommunications,Mid-Market,2600,52000000,Churned,2022-07-10,2024-01-17,Risk & Compliance,Emery Young,David Thompson
ACC-000922,Phoenix Analytics,AMER,United States,Energy & Utilities,Mid-Market,2700,54000000,At Risk,2022-07-11,2024-01-19,Operational Analytics,Drew Garcia,Michael Chen
ACC-000925,Vertex Associates,AMER,United States,Transportation & Logistics,Mid-Market,3000,60000000,Active,2022-07-14,2024-01-25,Machine Learning & AI,Skyler Hall,David Thompson
ACC-000925,Vertex Associates,AMER,United States,Transportation & Logistics,Mid-Market,3000,60000000,Active,2022-07-14,2024-01-25,Machine Learning & AI,Sage Thompson,Michael Chen
ACC-000925,Vertex Associates,AMER,United States,Transportation & Logistics,Mid-Market,3000,60000000,Active,2022-07-14,2024-01-25,Machine Learning & AI,Avery Johnson,Michael Chen
ACC-000925,Vertex Associates,AMER,United States,Transportation & Logistics,Mid-Market,3000,60000000,Active,2022-07-14,2024-01-25,Machine Learning & AI,Alex Rivera,Sarah Johnson
ACC-000926,Apex Consulting,APJ,Australia,Real Estate,Mid-Market,3100,12000000,Active,2022-07-15,2024-01-27,Real-time Analytics,Kai Campbell,Hiroshi Tanaka
ACC-000927,Matrix Services,AMER,Canada,Insurance,Mid-Market,3200,64000000,Active,2022-07-16,2024-01-29,Data Engineering,Quinn Anderson,Michael Chen
ACC-000928,Quantum Solutions,EMEA,United Kingdom,Automotive,Mid-Market,3300,12500000,Active,2022-07-17,2024-01-31,Customer 360,Phoenix Wright,Lisa Wang
ACC-000930,Catalyst Intelligence,EMEA,France,Financial Services,Mid-Market,500,15500000,Active,2022-07-19,2024-02-04,Financial Analytics,Nova Roberts,Emma Larsson
ACC-000932,Zenith Associates,APJ,Australia,Technology,Mid-Market,700,18000000,Active,2022-07-21,2024-02-08,Supply Chain Analytics,Zara Collins,Priya Sharma
ACC-000932,Zenith Associates,APJ,Australia,Technology,Mid-Market,700,18000000,Active,2022-07-21,2024-02-08,Supply Chain Analytics,Zen Phillips,Hiroshi Tanaka
ACC-000934,Phoenix Services,AMER,United States,Manufacturing,Mid-Market,900,18000000,Active,2022-07-23,2024-02-12,Operational Analytics,Jordan Kim,Sarah Johnson
ACC-000936,Nexus Analytics,AMER,United States,Telecommunications,Mid-Market,1100,22000000,Active,2022-07-25,2024-02-16,Data Analytics & BI,Hayden Clark,Jennifer Rodriguez
ACC-000938,Apex Partners,AMER,Mexico,Government & Public Sector,Mid-Market,1300,26000000,Active,2022-07-27,2024-02-20,Real-time Analytics,Finley White,Jennifer Rodriguez
ACC-000939,Matrix Associates,AMER,Mexico,Education,Mid-Market,1400,28000000,Active,2022-07-28,2024-02-22,Data Engineering,Emery Young,David Thompson
ACC-000940,Global Industries,AMER,United States,Transportation & Logistics,Mid-Market,1500,30000000,New,2022-07-29,2024-02-24,Customer 360,Drew Garcia,Michael Chen
ACC-000941,Sigma Holdings,AMER,Canada,Real Estate,Mid-Market,1600,32000000,Churned,2022-07-30,2024-02-26,IoT Analytics,Cameron Lee,Jennifer Rodriguez
ACC-000941,Sigma Holdings,AMER,Canada,Real Estate,Mid-Market,1600,32000000,Churned,2022-07-30,2024-02-26,IoT Analytics,Casey Wilson,Sarah Johnson
ACC-000942,Catalyst Solutions,AMER,United States,Insurance,Mid-Market,1700,34000000,At Risk,2022-07-31,2024-02-28,Financial Analytics,Blake Miller,Jennifer Rodriguez
ACC-000942,Catalyst Solutions,AMER,United States,Insurance,Mid-Market,1700,34000000,At Risk,2022-07-31,2024-02-28,Financial Analytics,Taylor Brooks,Sarah Johnson
ACC-000943,Pinnacle Analytics,AMER,United States,Automotive,Mid-Market,1800,36000000,Active,2022-08-01,2024-03-01,Marketing Analytics,Skyler Hall,David Thompson
ACC-000943,Pinnacle Analytics,AMER,United States,Automotive,Mid-Market,1800,36000000,Active,2022-08-01,2024-03-01,Marketing Analytics,Sage Thompson,Michael Chen
ACC-000943,Pinnacle Analytics,AMER,United States,Automotive,Mid-Market,1800,36000000,Active,2022-08-01,2024-03-01,Marketing Analytics,Avery Johnson,Michael Chen
ACC-000943,Pinnacle Analytics,AMER,United States,Automotive,Mid-Market,1800,36000000,Active,2022-08-01,2024-03-01,Marketing Analytics,Alex Rivera,Sarah Johnson
ACC-000944,Zenith Intelligence,AMER,Canada,Professional Services,Mid-Market,1900,38000000,Active,2022-08-02,2024-03-03,Supply Chain Analytics,Reese Lewis,David Thompson
ACC-000944,Zenith Intelligence,AMER,Canada,Professional Services,Mid-Market,1900,38000000,Active,2022-08-02,2024-03-03,Supply Chain Analytics,Riley Martinez,Michael Chen
ACC-000945,Vortex Partners,AMER,United States,Financial Services,Mid-Market,2000,40000000,Active,2022-08-03,2024-03-05,Risk & Compliance,Quinn Anderson,Michael Chen
ACC-000946,Phoenix Associates,APJ,Australia,Healthcare & Life Sciences,SMB,200,1600000,Active,2022-08-04,2024-03-07,Operational Analytics,Zara Collins,Priya Sharma
ACC-000946,Phoenix Associates,APJ,Australia,Healthcare & Life Sciences,SMB,200,1600000,Active,2022-08-04,2024-03-07,Operational Analytics,Zen Phillips,Hiroshi Tanaka
ACC-000949,Vertex Solutions,AMER,United States,Manufacturing,SMB,275,2800000,Active,2022-08-07,2024-03-13,Machine Learning & AI,Morgan Davis,Sarah Johnson
ACC-000951,Matrix Intelligence,APJ,Australia,Telecommunications,SMB,325,900000,Active,2022-08-09,2024-03-17,Data Engineering,Neo Parker,Hiroshi Tanaka
ACC-000952,Quantum Partners,AMER,Canada,Energy & Utilities,SMB,350,3400000,Active,2022-08-10,2024-03-19,Customer 360,Jordan Kim,Sarah Johnson
ACC-000953,Synergy Associates,LATAM,Argentina,Government & Public Sector,SMB,375,640000,Active,2022-08-11,2024-03-21,IoT Analytics,Rio Rogers,Carlos Silva
ACC-000953,Synergy Associates,LATAM,Argentina,Government & Public Sector,SMB,375,640000,Active,2022-08-11,2024-03-21,IoT Analytics,Cruz Morris,Carlos Silva
ACC-000954,Catalyst Consulting,AMER,United States,Education,SMB,400,3800000,Active,2022-08-12,2024-03-23,Financial Analytics,Hayden Clark,Jennifer Rodriguez
ACC-000956,Zenith Solutions,EMEA,Spain,Real Estate,SMB,450,2450000,Active,2022-08-14,2024-03-27,Supply Chain Analytics,Luna Perez,Emma Larsson
ACC-000957,Vortex Analytics,AMER,Mexico,Insurance,SMB,475,4400000,Active,2022-08-15,2024-03-29,Risk & Compliance,Emery Young,David Thompson
ACC-000958,Phoenix Intelligence,AMER,Canada,Automotive,SMB,500,4600000,Active,2022-08-16,2024-03-31,Operational Analytics,Drew Garcia,Michael Chen
ACC-000961,Beta Inc,AMER,United States,Healthcare & Life Sciences,SMB,75,1200000,Churned,2022-08-19,2024-04-06,Machine Learning & AI,Skyler Hall,David Thompson
ACC-000961,Beta Inc,AMER,United States,Healthcare & Life Sciences,SMB,75,1200000,Churned,2022-08-19,2024-04-06,Machine Learning & AI,Sage Thompson,Michael Chen
ACC-000961,Beta Inc,AMER,United States,Healthcare & Life Sciences,SMB,75,1200000,Churned,2022-08-19,2024-04-06,Machine Learning & AI,Avery Johnson,Michael Chen
ACC-000961,Beta Inc,AMER,United States,Healthcare & Life Sciences,SMB,75,1200000,Churned,2022-08-19,2024-04-06,Machine Learning & AI,Alex Rivera,Sarah Johnson
ACC-000962,Apex Services,AMER,Canada,Technology,SMB,100,1400000,At Risk,2022-08-20,2024-04-08,Real-time Analytics,Reese Lewis,David Thompson
ACC-000962,Apex Services,AMER,Canada,Technology,SMB,100,1400000,At Risk,2022-08-20,2024-04-08,Real-time Analytics,Riley Martinez,Michael Chen
ACC-000964,Quantum Analytics,AMER,United States,Manufacturing,SMB,150,1800000,Active,2022-08-22,2024-04-12,Customer 360,Parker Allen,David Thompson
ACC-000965,Synergy Intelligence,EMEA,United Kingdom,Media & Entertainment,SMB,175,1550000,Active,2022-08-23,2024-04-14,IoT Analytics,Cloud Mitchell,James Mueller
ACC-000965,Synergy Intelligence,EMEA,United Kingdom,Media & Entertainment,SMB,175,1550000,Active,2022-08-23,2024-04-14,IoT Analytics,Ocean Baker,James Mueller
ACC-000968,Zenith Consulting,LATAM,Argentina,Government & Public Sector,SMB,250,1040000,Active,2022-08-26,2024-04-20,Supply Chain Analytics,Rio Rogers,Carlos Silva
ACC-000968,Zenith Consulting,LATAM,Argentina,Government & Public Sector,SMB,250,1040000,Active,2022-08-26,2024-04-20,Supply Chain Analytics,Cruz Morris,Carlos Silva
ACC-000970,Phoenix Solutions,AMER,Canada,Transportation & Logistics,SMB,300,3000000,Active,2022-08-28,2024-04-24,Operational Analytics,Jordan Kim,Sarah Johnson
ACC-000972,Nexus Intelligence,AMER,Canada,Insurance,SMB,350,3400000,Active,2022-08-30,2024-04-28,Data Analytics & BI,Hayden Clark,Jennifer Rodriguez
ACC-000974,Apex Associates,APJ,Japan,Professional Services,SMB,400,800000,Active,2022-09-01,2024-05-02,Real-time Analytics,Zara Collins,Priya Sharma
ACC-000974,Apex Associates,APJ,Japan,Professional Services,SMB,400,800000,Active,2022-09-01,2024-05-02,Real-time Analytics,Zen Phillips,Hiroshi Tanaka
ACC-000977,Synergy Solutions,LATAM,Chile,Technology,SMB,475,960000,Active,2022-09-04,2024-05-08,IoT Analytics,Rio Rogers,Carlos Silva
